id,price_doc
30585,4661619.286309108
30586,6453863.586528885
30587,6165395.482472661
30588,6400603.074345678
30589,6488243.697704445
30590,7136598.685303835
30591,6324031.026968706
30592,6272476.854851842
30593,7462270.6268293075
30594,7894265.459704844
30595,6297021.077261701
30596,1560470.561259002
30597,6232997.873854436
30598,6729622.703669769
30599,7092526.518052958
30600,6984969.563609746
30601,6327630.596433301
30602,2339505.660239
30603,7334788.779467544
30604,6148636.880270018
30605,6278371.952610355
30606,8485820.111637196
30607,6426787.843548214
30608,5758852.856031797
30609,6031489.068749223
30610,4504938.540300541
30611,5887047.033737361
30612,6386767.441403774
30613,6585592.659149756
30614,7965515.240347999
30615,6159449.54842734
30616,5900200.3032273
30617,6262576.656958794
30618,5851991.721215447
30619,6476965.142432358
30620,2491292.048540138
30621,6912641.613016488
30622,6907846.303897604
30623,6426582.283486526
30624,5979857.356203321
30625,6430729.612171847
30626,6599713.637209074
30627,6484038.581772451
30628,6240653.447466268
30629,5995855.409844628
30630,6578945.818972413
30631,5694064.88193938
30632,4664923.787976892
30633,6292597.78802953
30634,7484799.753713309
30635,6727370.22451245
30636,5256145.341188403
30637,6728871.793498442
30638,6306045.919160388
30639,6357567.639955804
30640,5487188.792948714
30641,6653416.544606039
30642,5561685.771616826
30643,6878539.269553648
30644,6744407.6451547975
30645,5641054.327120967
30646,5967343.188602068
30647,5170010.4890239565
30648,8875880.370618466
30649,2486663.00674725
30650,6144564.5978294965
30651,2518873.0232687243
30652,5476993.109041267
30653,6082322.6286346745
30654,4358359.210092906
30655,7113670.761449462
30656,5342594.098703375
30657,5911943.159717436
30658,6503192.86793924
30659,5436009.724761273
30660,6500447.411899769
30661,6285151.687722994
30662,6276394.663765099
30663,8413264.425262736
30664,7035143.640771531
30665,6031489.068749223
30666,2485738.2310409825
30667,4916675.920834111
30668,6760194.261029575
30669,5072616.881532497
30670,4375168.980331013
30671,6839885.261639993
30672,7169188.209948549
30673,6840638.665239224
30674,7495509.139031106
30675,2339505.660239
30676,6784463.6946494635
30677,6092426.912523424
30678,8253403.943599804
30679,6186345.183093921
30680,6434470.2204254335
30681,3981174.0470850966
30682,5876444.174166569
30683,6819835.634957467
30684,6602356.547385578
30685,6642446.249464822
30686,6662127.454751828
30687,5431335.366776986
30688,5374101.409198593
30689,7113567.371910169
30690,9022341.752523419
30691,6133089.917396205
30692,6356567.642055746
30693,6109164.410446473
30694,6166333.997096285
30695,6340666.849106802
30696,6742062.263541704
30697,7150780.511383902
30698,6634092.197096536
30699,6131618.6228801645
30700,5379506.83529735
30701,6745411.189017323
30702,6337959.9935997985
30703,4160044.77227042
30704,6943372.163993234
30705,6864917.468421867
30706,8520044.37805142
30707,2661030.333434452
30708,7289320.430181557
30709,6176224.214765494
30710,5574200.364848923
30711,4368096.97384709
30712,5478029.716797601
30713,6419773.91928572
30714,6099521.447644647
30715,4485342.242457082
30716,6819835.634957467
30717,6371258.39532914
30718,7240186.437589586
30719,7234835.157134524
30720,6734110.690529732
30721,6140144.487398488
30722,4782265.251899115
30723,5805007.952228747
30724,7164685.479780879
30725,6270719.995054175
30726,6869813.330868827
30727,6693922.3523568185
30728,7141364.048329267
30729,2638361.900231616
30730,6037314.674509484
30731,6162644.711422542
30732,6620802.5515906215
30733,6957398.235872409
30734,6300403.009903141
30735,5395906.970253942
30736,7179903.402913065
30737,6672634.384575172
30738,6411858.700213291
30739,2209635.9505657987
30740,5841473.129034866
30741,6719897.0489385575
30742,5604979.204251545
30743,5385513.1253427705
30744,6486444.133788529
30745,6761531.925170514
30746,5395906.970253942
30747,7255173.122458116
30748,7750067.54622225
30749,6305188.470160292
30750,5444545.104643999
30751,5046864.124274447
30752,6130019.103931999
30753,6905697.990629118
30754,6168722.699856825
30755,2706248.435600651
30756,7894265.459704844
30757,5891158.512682313
30758,6881865.6294892095
30759,5947844.752774927
30760,2706248.435600651
30761,6672668.541980414
30762,6015414.600888017
30763,6943372.163993234
30764,6031489.068749223
30765,5155196.342871969
30766,3915825.021875728
30767,6881454.808016036
30768,6220554.601842655
30769,5545272.766568595
30770,6031489.068749223
30771,4513661.374836436
30772,6497546.317515515
30773,6653416.544606039
30774,5887047.033737361
30775,7066593.5119797485
30776,5986809.830002662
30777,6031489.068749223
30778,6471345.924241121
30779,5798307.6086470215
30780,6579019.781504977
30781,6241349.8747862065
30782,5112813.23612205
30783,5740235.651905737
30784,4129519.105347115
30785,6061513.136779734
30786,5619592.1513232645
30787,6148906.376706051
30788,5783228.297537957
30789,5908418.33288642
30790,6528776.460368446
30791,6905905.948451478
30792,6315654.31644768
30793,7439740.337935299
30794,7695029.128236838
30795,6591815.903022581
30796,6380955.143257592
30797,7451837.239654701
30798,4134641.172155201
30799,6879928.96484287
30800,7838101.383823531
30801,6162644.711422542
30802,7711576.677759551
30803,4661619.286309108
30804,4726022.154383054
30805,7369036.677975869
30806,6300403.009903141
30807,6400454.225473028
30808,6847580.997564471
30809,4408741.738354137
30810,7231315.452016175
30811,5334546.840689621
30812,5987965.8602778725
30813,6015771.831020701
30814,4463605.179995513
30815,5373510.08606168
30816,6588536.969032165
30817,2339505.660239
30818,6359258.847774523
30819,6412466.522052524
30820,5943830.923617347
30821,8201926.836463004
30822,6835626.2698516045
30823,6340666.849106802
30824,5444305.764223184
30825,6288947.695547269
30826,7013025.814319947
30827,6434470.2204254335
30828,6141746.89058293
30829,6488675.1365267
30830,6411840.88045922
30831,6142857.189621365
30832,5289620.782095075
30833,6075382.194543427
30834,5438838.712248799
30835,6634304.614191276
30836,5942163.756656103
30837,5955858.995937884
30838,6094874.984331638
30839,6235638.870489516
30840,6537642.324408967
30841,6862747.447677133
30842,6030987.517024289
30843,6179450.62613177
30844,7894265.459704844
30845,7005966.107729186
30846,5619592.1513232645
30847,6263019.831014484
30848,6307341.8482257
30849,5077241.495956872
30850,5410589.641782605
30851,5030632.007244942
30852,6232455.251261612
30853,5114772.835311854
30854,6173720.774336476
30855,6472944.220907368
30856,6503975.598674698
30857,3970802.126881517
30858,5636339.318602812
30859,5944490.513762399
30860,5736495.8722231565
30861,6944024.364141706
30862,6714609.770651584
30863,6755006.450615417
30864,6454169.125278905
30865,6843129.479681529
30866,7032686.4262887
30867,6225797.03215221
30868,6239841.781396688
30869,6022078.642105719
30870,6842891.769705829
30871,6787751.862881372
30872,4977661.462628299
30873,4781719.118933515
30874,5601709.28929881
30875,6039428.003575071
30876,5376486.896314595
30877,7238489.690726343
30878,5395906.970253942
30879,7594661.518288018
30880,6162644.711422542
30881,2339505.660239
30882,6537146.496978669
30883,5613577.746437382
30884,5395906.970253942
30885,5596433.118246697
30886,6477848.149366558
30887,6314336.671319196
30888,6513204.057888419
30889,5943730.235871578
30890,6472434.813578524
30891,3915825.021875728
30892,3915825.021875728
30893,5619592.1513232645
30894,6018666.539872518
30895,5086602.390507905
30896,5999201.108470018
30897,6452988.215767734
30898,5969895.597742262
30899,6305284.6948580295
30900,4649591.181094094
30901,6084250.972964436
30902,2339505.660239
30903,6411157.569012749
30904,6062006.444120477
30905,5401529.72201073
30906,5999734.654911818
30907,6783438.167358764
30908,4687535.768169734
30909,7428282.903258748
30910,6223583.143816375
30911,4766837.243769955
30912,5852858.587306919
30913,7578789.106243708
30914,6380220.8445713865
30915,6739415.291849427
30916,5214095.869933755
30917,6826006.593236077
30918,5874069.625177778
30919,2706248.435600651
30920,5638655.683119153
30921,6092088.031076467
30922,6079537.936067337
30923,4692216.031573603
30924,6434470.2204254335
30925,8083231.869394785
30926,6037256.519503179
30927,6777790.896260666
30928,5777035.705597539
30929,6434470.2204254335
30930,7139457.929106145
30931,6905146.664160167
30932,6250530.329046552
30933,5072973.675583367
30934,6445218.115798058
30935,5963681.202434333
30936,6300403.009903141
30937,6387615.798751072
30938,4014609.8821583176
30939,7228815.638872443
30940,6295677.161635231
30941,6089777.578391731
30942,4725962.746428714
30943,4988190.41012343
30944,4408741.738354137
30945,4881820.000873322
30946,7759766.658376188
30947,6305136.450982835
30948,5570515.158584512
30949,5650227.8783987155
30950,6148460.968330701
30951,7476428.182478234
30952,6521109.065009058
30953,6723243.102405078
30954,4364848.637568498
30955,6527534.979652699
30956,6378823.894844923
30957,6096225.462075249
30958,9130756.278107787
30959,6182581.345894992
30960,6523206.738313972
30961,6872200.077082135
30962,7160981.418526015
30963,4771179.5523055745
30964,6023290.572817793
30965,5816880.666224456
30966,7556873.177621125
30967,7377742.787323932
30968,4769994.771085174
30969,4698151.170939633
30970,7142611.324971394
30971,7316379.0301423315
30972,4698151.170939633
30973,4911485.183508828
30974,5421243.4634938035
30975,6385369.135447203
30976,5093660.740939162
30977,6332871.579880029
30978,6254328.752496443
30979,4652936.839776315
30980,5532444.687054425
30981,6139322.766002209
30982,5910539.171511628
30983,4775497.983069327
30984,5401529.72201073
30985,5348679.6435730355
30986,6840414.128642237
30987,6522020.128522141
30988,5834592.734533274
30989,6405868.956628235
30990,6919696.48355141
30991,6869279.892491523
30992,2485738.2310409825
30993,6512504.2800307665
30994,6271314.517434398
30995,6656179.32212382
30996,5395906.970253942
30997,6367952.960058373
30998,6793645.701186818
30999,5377627.162204382
31000,6691293.599260942
31001,6162644.711422542
31002,6864847.811726251
31003,7068036.616990437
31004,4951965.777700064
31005,3717389.084367184
31006,6445049.382167507
31007,6140353.335003433
31008,6288947.695547269
31009,6235218.756675473
31010,6132703.090717245
31011,5071488.6480053505
31012,5524051.675937996
31013,5637449.404787468
31014,7078837.936549237
31015,7012610.710261603
31016,5071488.6480053505
31017,6649748.630504508
31018,5885675.671031908
31019,5396106.690652369
31020,6392749.479007495
31021,7221628.947340792
31022,8022010.570535221
31023,6749677.916594796
31024,6100193.100305557
31025,5330133.652655113
31026,6483950.713121182
31027,5594910.304277537
31028,6082858.163250752
31029,6535648.10538322
31030,6325256.273440886
31031,6829828.425908773
31032,6611981.49445723
31033,7711424.329423221
31034,6420128.240209979
31035,6905865.464542878
31036,6666159.896689234
31037,8754568.294406189
31038,5334984.657453326
31039,6783610.590877243
31040,6838433.73727495
31041,5360844.579905728
31042,6476965.142432358
31043,5772533.689979495
31044,6696727.454806877
31045,6312427.964494008
31046,7381481.393293271
31047,7019360.327431889
31048,6100595.551174374
31049,6371606.27493566
31050,6192638.67952902
31051,5694064.88193938
31052,4775497.983069327
31053,7937638.4683705615
31054,6107874.860165038
31055,5710939.061666193
31056,7334788.779467544
31057,6434470.2204254335
31058,6151818.770723905
31059,4155520.306888368
31060,5923055.855146803
31061,6162644.711422542
31062,5869558.057777665
31063,4693902.684054856
31064,5451575.567993365
31065,6944110.210032415
31066,5636339.318602812
31067,6745521.055507524
31068,5447059.615903006
31069,5489994.168128675
31070,4975023.429379622
31071,4649649.6290158
31072,6564459.816715047
31073,2339505.660239
31074,6340666.849106802
31075,6028854.678551021
31076,6491580.78492029
31077,5401529.72201073
31078,5388195.052080712
31079,5111579.41889856
31080,6240653.447466268
31081,2489346.8023381224
31082,6937966.191013733
31083,4408741.738354137
31084,6649748.630504508
31085,7209690.797648929
31086,4160044.77227042
31087,6053143.319587409
31088,6543522.51135957
31089,6006223.40674846
31090,8684820.865988845
31091,6297601.327695067
31092,5914249.7671017265
31093,6031489.068749223
31094,6533385.088123261
31095,5700779.310174721
31096,8441945.482832192
31097,7212607.635090066
31098,7194498.991411841
31099,7419522.763364283
31100,5468875.166818401
31101,5382966.527543932
31102,6051106.988580663
31103,6750248.810935098
31104,6081647.1309250025
31105,5819454.13217582
31106,5400122.492935987
31107,7667336.484892317
31108,6501741.606503651
31109,5132686.232222779
31110,6645297.886642747
31111,6266600.137917182
31112,6036896.207162367
31113,4620682.193848392
31114,6057956.316285913
31115,5128198.694777685
31116,6423137.882695626
31117,6436022.747443808
31118,4781719.118933515
31119,4700971.773638739
31120,6040195.70577673
31121,6833348.33451706
31122,5870861.598775409
31123,4982166.781733586
31124,6380431.499413126
31125,7065873.72873839
31126,7936134.536814748
31127,5900200.3032273
31128,6162604.349754894
31129,5132840.266272403
31130,7044605.22410396
31131,6814333.8154818565
31132,6806884.153764378
31133,6483069.684511833
31134,6395271.708461049
31135,6970334.144405197
31136,6936905.642544711
31137,5535102.90816458
31138,6207730.907899906
31139,4777395.0624644235
31140,6188999.682476141
31141,6878844.46650998
31142,6649748.630504508
31143,5143537.129732668
31144,4767250.581989686
31145,5253026.172238953
31146,5908991.508719273
31147,7333619.988004676
31148,6008960.465205982
31149,2339505.660239
31150,6307341.8482257
31151,5936806.257676433
31152,6653416.544606039
31153,5127448.195229763
31154,7614725.969821105
31155,6277979.957793184
31156,6757678.724747283
31157,6147630.929968428
31158,6778319.940287866
31159,6119244.960543234
31160,6005776.424793204
31161,4698151.170939633
31162,5463499.986407439
31163,6242807.37162421
31164,5789309.582002677
31165,7145268.609374927
31166,5395906.970253942
31167,6522708.665538433
31168,6741543.530294689
31169,6565829.50653125
31170,6173174.70968297
31171,7421303.7491601715
31172,5129632.084711648
31173,6537912.223784127
31174,7057000.93274602
31175,7139667.773440599
31176,4977661.462628299
31177,6307341.8482257
31178,5362838.9889592
31179,5941696.07894895
31180,5447059.615903006
31181,6187288.541683945
31182,6322132.774022909
31183,6191633.10388222
31184,6192983.751291316
31185,4958416.801657586
31186,6666646.416116286
31187,4620682.193848392
31188,4982166.781733586
31189,5477330.677009705
31190,5954306.252633233
31191,7476324.367406491
31192,4716394.16821638
31193,6021878.534623944
31194,6126814.724404988
31195,6827081.853463026
31196,5847195.6238716375
31197,7157114.415341441
31198,6462559.96147542
31199,6240653.447466268
31200,6586276.463805476
31201,5281672.271767141
31202,5362124.14437636
31203,6162644.711422542
31204,4093122.9293638254
31205,6553154.57274814
31206,6034677.339240419
31207,5426713.9524749005
31208,6108708.847543184
31209,5489650.827153011
31210,6013149.185216111
31211,6085406.10203578
31212,5932062.3612023
31213,6377812.2103220355
31214,6295677.161635231
31215,4977661.462628299
31216,5395906.970253942
31217,5960628.245380864
31218,6559649.341040255
31219,3935019.4625256914
31220,6354833.629044904
31221,4781575.62185941
31222,5953428.7817906365
31223,6720867.2966471175
31224,5501334.76484387
31225,6683751.0511022005
31226,6114694.382677877
31227,6682727.199874197
31228,7088198.96174012
31229,6467335.531180324
31230,6555259.348834706
31231,4951965.777700064
31232,6438205.011720627
31233,6205007.697441566
31234,6052256.0318715265
31235,5121717.285952932
31236,6071451.219285785
31237,6794990.999549728
31238,6232997.873854436
31239,7487079.706484137
31240,6655933.2821445335
31241,6232997.873854436
31242,5885034.586413174
31243,4769623.104980815
31244,5960628.245380864
31245,6392652.316558464
31246,6440436.231295105
31247,5127281.711562055
31248,6724780.073504617
31249,6745411.189017323
31250,5900200.3032273
31251,5918651.173352971
31252,6148906.376706051
31253,6516309.241877943
31254,5899319.042502276
31255,6968133.551198775
31256,6530697.375812252
31257,5127448.195229763
31258,7010876.196258341
31259,7047833.035832803
31260,6294775.7028475655
31261,8520044.37805142
31262,5401529.72201073
31263,5641570.411268742
31264,4768223.447074067
31265,6781400.504204917
31266,6398249.865245482
31267,4777632.82411686
31268,5071488.6480053505
31269,6620247.762987643
31270,4951965.777700064
31271,5448007.96872882
31272,7230504.058952278
31273,6669020.776072778
31274,5968570.7846968835
31275,5981764.744911163
31276,6211123.76889035
31277,6396623.82034982
31278,7334029.580942149
31279,7392472.132205586
31280,6943018.036046338
31281,5918651.173352971
31282,7221628.947340792
31283,6148906.376706051
31284,4688669.766034336
31285,4669141.859105856
31286,6160663.75585344
31287,6840414.128642237
31288,5366266.959748915
31289,6758252.59749713
31290,6013149.185216111
31291,6323699.757341267
31292,4146450.050161057
31293,5960628.245380864
31294,4771179.5523055745
31295,7958131.62981491
31296,6670310.099471678
31297,6989128.7467216635
31298,4672532.6975055
31299,6729622.703669769
31300,6400712.756710328
31301,5743000.270821116
31302,5668815.7063694
31303,6324698.943389638
31304,5843589.874454842
31305,7448292.394270174
31306,4486878.480273936
31307,6008960.465205982
31308,6500140.979951509
31309,6456058.814291338
31310,10169601.22857721
31311,6487838.647958236
31312,6222970.171978258
31313,7032563.43752427
31314,6246459.3837415315
31315,6819835.634957467
31316,6962904.45311921
31317,7756350.9060335215
31318,6965861.564301976
31319,6295677.161635231
31320,6121850.417609525
31321,5727489.901975835
31322,7894265.459704844
31323,6465933.6656571375
31324,6309764.422769773
31325,6322045.946386385
31326,6442941.707263151
31327,6475137.379188103
31328,7241050.604609958
31329,5119542.612008723
31330,6846335.125576944
31331,6258783.397862786
31332,6015781.627248317
31333,5952304.580007903
31334,5071488.6480053505
31335,6505117.77336252
31336,6524000.352718502
31337,6346910.882634448
31338,5423016.27761334
31339,5812153.503183309
31340,6493860.182914752
31341,6744407.6451547975
31342,5705464.643073494
31343,4649591.181094094
31344,5520907.832260179
31345,4973834.7143363105
31346,4776695.902184562
31347,6986084.639489289
31348,6573981.185318253
31349,6715353.158576259
31350,4618963.788649281
31351,6185561.357686066
31352,6439612.633902751
31353,5888538.977690681
31354,6473542.094574756
31355,6808551.85413769
31356,5619592.1513232645
31357,5444112.69656928
31358,2486663.00674725
31359,5973751.396286515
31360,5007730.662949222
31361,6196154.637272638
31362,6781386.143090915
31363,5130875.695005651
31364,4557627.456866676
31365,4692157.048575502
31366,6704374.052447226
31367,6438209.706157508
31368,6459175.785391828
31369,4976037.657072015
31370,5849181.613858693
31371,6900985.12998378
31372,5334066.168735024
31373,5895692.439176194
31374,5869558.057777665
31375,5259088.790886902
31376,6241349.8747862065
31377,6966351.472579703
31378,6502328.952208299
31379,9420654.042634727
31380,5820600.792746933
31381,6498418.291464758
31382,6034626.742747003
31383,6804355.131932968
31384,8434207.065491702
31385,7886342.392950237
31386,6707101.088839157
31387,7352897.548662771
31388,5051208.882754502
31389,5386203.580163025
31390,6480839.894678255
31391,5120967.734943607
31392,7301716.926488942
31393,6679832.555549899
31394,6139396.947504315
31395,4771014.094980701
31396,6753584.703829445
31397,6370947.634522222
31398,6194219.054367648
31399,6871542.256023986
31400,6445721.219238222
31401,6787740.866968337
31402,7249010.063176518
31403,5451575.567993365
31404,6148675.187239826
31405,6479374.784742733
31406,7019349.518905635
31407,4652878.350533078
31408,6148906.376706051
31409,1213786.4543747783
31410,7093019.33465189
31411,6702939.455639211
31412,6308052.326228314
31413,6402138.905718386
31414,4860217.712965242
31415,7358189.087864449
31416,6260822.364083782
31417,6224025.82438166
31418,6447871.061692812
31419,7116873.761786195
31420,6829828.425908773
31421,6646264.929598748
31422,6370988.254242506
31423,5960628.245380864
31424,8731234.079389147
31425,5726844.627248603
31426,5928318.696445799
31427,5370923.882383323
31428,6601828.21270601
31429,7680731.080983402
31430,4977661.462628299
31431,5128198.694777685
31432,5251155.739339841
31433,6172277.825195206
31434,4777395.0624644235
31435,6637031.099690296
31436,6711873.618829012
31437,7334788.779467544
31438,6221469.127771607
31439,9157287.53693519
31440,6326296.754507299
31441,6107690.5003251685
31442,6236416.433213773
31443,7182007.32866861
31444,6185619.461913806
31445,7170034.368349449
31446,7095746.77150417
31447,6457501.227775778
31448,6591515.114407477
31449,6490451.537765303
31450,6256708.6152162505
31451,6575411.262748058
31452,6716019.463743597
31453,6282393.616263822
31454,6112589.728959686
31455,6256441.39451624
31456,5451575.567993365
31457,5135104.837167022
31458,7750713.074157463
31459,7013045.172351048
31460,5451575.567993365
31461,5877714.936917564
31462,4093122.9293638254
31463,5121828.261250959
31464,6693346.8212276865
31465,5611020.530410019
31466,10320006.90843604
31467,4652936.839776315
31468,7258579.791918907
31469,5435377.386369887
31470,5131393.679827422
31471,7355245.7084235195
31472,2489346.8023381224
31473,6494839.855381824
31474,2661030.333434452
31475,6224138.182221508
31476,7813900.724937906
31477,6798574.719719936
31478,6233540.605970385
31479,6235199.2357862415
31480,6480635.495622586
31481,6100188.113666808
31482,6827863.785179291
31483,7154041.6765758125
31484,6655996.530228229
31485,3851097.177792796
31486,4422259.082349978
31487,6162193.467881836
31488,7412173.099166527
31489,6488907.359335776
31490,6481785.323518651
31491,6276429.6803347655
31492,6618603.9441247545
31493,6664092.2378665
31494,6007669.703523782
31495,5645492.57610193
31496,6713977.161588023
31497,5080381.816271012
31498,7047604.400242056
31499,7008428.698957916
31500,7157987.9668087335
31501,6373081.963315108
31502,6456019.433968104
31503,5980496.701174457
31504,7064419.121295327
31505,7632619.253360826
31506,6369683.066461646
31507,6077546.648367199
31508,6053401.050964721
31509,6186163.867018829
31510,6426587.597593576
31511,5451575.567993365
31512,6139322.766002209
31513,8639137.047885614
31514,8148318.192578023
31515,2398542.354966998
31516,7353118.599048567
31517,6261362.312064099
31518,6603379.0216540955
31519,5774681.260811135
31520,6555818.586844284
31521,5883902.049214502
31522,5360844.579905728
31523,6455723.642612086
31524,6623398.3079678845
31525,6646392.235603026
31526,5401529.72201073
31527,6451409.766654775
31528,5855445.549366218
31529,5217972.844529644
31530,6470752.854679401
31531,6561451.198392326
31532,5401529.72201073
31533,7550986.07991171
31534,6367790.538724453
31535,6441885.052124328
31536,6507576.197519051
31537,5604979.204251545
31538,5093263.753645082
31539,4670795.009401544
31540,6645297.886642747
31541,2491292.048540138
31542,5554706.886359008
31543,4692157.048575502
31544,5451575.567993365
31545,5648147.707694679
31546,7332061.013600027
31547,6423365.994101746
31548,6640166.498339666
31549,5900200.3032273
31550,5634769.628696447
31551,6402614.001906231
31552,6262236.167088805
31553,6516522.298578017
31554,6272485.541756125
31555,5544444.618320338
31556,6370947.634522222
31557,6406517.834370414
31558,6840414.128642237
31559,2491292.048540138
31560,6370947.634522222
31561,6232042.838393576
31562,10086470.384662563
31563,4829181.988866315
31564,6885043.342346027
31565,6629990.335911696
31566,6445216.552512376
31567,7639934.267510577
31568,6659027.753392615
31569,5956365.397955353
31570,6215977.303286381
31571,6240937.8654788
31572,4691491.442095377
31573,5167752.803808442
31574,7073589.691698343
31575,5395906.970253942
31576,6370532.308656527
31577,4408085.830865474
31578,6234566.8454785785
31579,5128198.694777685
31580,5505403.081890469
31581,6184330.751009568
31582,6407640.349205962
31583,6927694.556461904
31584,4888498.44711555
31585,6295677.161635231
31586,7361895.896211896
31587,7022099.505686587
31588,6327929.043019651
31589,4645671.031299742
31590,5846117.528119478
31591,5627099.679676059
31592,5727417.905178642
31593,6624056.266415825
31594,6868691.31533897
31595,6346489.190199197
31596,4702172.502731968
31597,6106793.598061605
31598,4589389.468122602
31599,6193544.393912979
31600,5862204.171828599
31601,7364610.620177873
31602,4501706.1854043985
31603,7161110.981023096
31604,6357058.202445975
31605,5451575.567993365
31606,5706786.97664257
31607,5727719.8368092775
31608,4501706.1854043985
31609,6259916.925755772
31610,6288274.460340206
31611,6842250.2728169
31612,6049125.0235860115
31613,4976037.657072015
31614,7327754.585600632
31615,6711873.618829012
31616,6692758.732080091
31617,5759686.09588293
31618,5989184.068053349
31619,6717892.163287071
31620,5611237.23715865
31621,6565181.227678281
31622,9016432.635195808
31623,6864985.777232883
31624,4975104.4547424
31625,5992425.915957303
31626,6232881.233163016
31627,5991835.901657822
31628,6709921.856298504
31629,7245281.447872943
31630,4160044.77227042
31631,5524051.675937996
31632,7152177.961004407
31633,6041338.118088817
31634,6428825.682144473
31635,7424552.386306515
31636,6320306.219661353
31637,5125564.35642393
31638,6392749.479007495
31639,4726022.154383054
31640,6920292.5936451685
31641,4781719.118933515
31642,2518873.0232687243
31643,5868678.259027864
31644,6681827.293222482
31645,6883092.757950553
31646,6695146.050940041
31647,5805506.501417757
31648,6810502.066761286
31649,5978688.655472348
31650,6257274.598690112
31651,6834925.895492124
31652,6058867.821593817
31653,6005709.117178218
31654,6480942.501989484
31655,5465202.03967345
31656,7992454.060249383
31657,6586640.625921578
31658,5636339.318602812
31659,5978733.354773039
31660,6212343.962875647
31661,6196880.652050865
31662,5918651.173352971
31663,4775497.983069327
31664,3915825.021875728
31665,4970604.463890839
31666,6290021.944033476
31667,6120618.951014118
31668,6820042.947794081
31669,7170556.221236864
31670,5902665.159435085
31671,6399365.804898028
31672,5964669.778558461
31673,7144638.687115017
31674,6945765.663453555
31675,5727489.901975835
31676,5548252.142773852
31677,4982017.269322234
31678,4556448.928550676
31679,6355349.605748851
31680,6347092.47396994
31681,6162644.711422542
31682,2605011.481897077
31683,6295677.161635231
31684,4408085.830865474
31685,4692157.048575502
31686,7752539.721775147
31687,7187608.874785454
31688,6793757.309217672
31689,4771179.5523055745
31690,6272891.098446161
31691,4725962.746428714
31692,6883860.878449897
31693,6213503.956371091
31694,7894265.459704844
31695,5918651.173352971
31696,4649649.6290158
31697,4408085.830865474
31698,4652936.839776315
31699,5946555.652528064
31700,5994392.0151059665
31701,6336431.4018724095
31702,6122001.142412209
31703,6196919.536259823
31704,5997535.011995042
31705,7188386.990678372
31706,6209950.105849309
31707,7223111.98094783
31708,6480147.128126965
31709,4471666.399385067
31710,6436051.550790146
31711,6166801.382947852
31712,6742015.015847959
31713,5900200.3032273
31714,5166271.557313445
31715,5143537.129732668
31716,5258891.244962651
31717,6905697.990629118
31718,5366445.0444100695
31719,6609137.257100583
31720,5893627.648457406
31721,4961679.785987068
31722,5868678.259027864
31723,6421011.964331883
31724,6172970.610663983
31725,5451575.567993365
31726,7554155.257052294
31727,6404229.461184979
31728,5066551.332862408
31729,5452458.971005947
31730,4618963.788649281
31731,5811550.49892767
31732,6238047.735657261
31733,5409068.019675991
31734,5619592.1513232645
31735,2511015.104950613
