id,price_doc
30852,12858514.301444821
30853,2162468.774079007
30854,4462901.275389531
30855,26054678.938467056
30856,2040588.7091642092
30857,281811.82712470996
30858,4964774.932210726
30859,5173336.052120617
30860,11627242.670610365
30861,8757687.772684392
30862,313418.7890290943
30863,4454936.464193077
30864,450835660.1227247
30865,8301952.785301616
30866,5758487.793385102
30867,33718056.84934154
30868,2380835.9756476046
30869,34801108.75188355
30870,181804.2823187826
30871,3453652.1309015974
30872,1248159.5056456295
30873,4677370.741522497
30874,4500017.5143070435
30875,1133866.5052296605
30876,3638030.554663843
30877,6704506.656419809
30878,6442929.244530474
30879,11335612.543180618
30880,6419912.371017308
30881,84816751227252.81
30882,22902254.887990005
30883,2662768.3683436993
30884,6442929.244530474
30885,1918415.1761744095
30886,6625430.728826054
30887,38180753.81077946
30888,4011062.734261122
30889,4426381.158671835
30890,621463.7039114448
30891,1441781.8430586786
30892,1441781.8430586786
30893,4922419.028678703
30894,14018471.557118425
30895,5435860.8655356765
30896,992162.3946726356
30897,8558620.125373226
30898,8895092.433987522
30899,7547896.19935744
30900,1025682.702284336
30901,132629.68752326866
30902,84816751227252.81
30903,91744.59851462467
30904,9314455.619875414
30905,6462279.036037693
30906,5635864.3335867785
30907,12877742.073111007
30908,5598435.517813485
30909,38728240.88878626
30910,6711801.840015427
30911,191490.56868262804
30912,4244644.638629386
30913,1859605.2694324532
30914,1648169.0571590797
30915,1048037.8925353365
30916,7370805.66340097
30917,19082755.413975727
30918,4541340.1636139555
30919,128996317353478.19
30920,7774949.066858945
30921,3808648.9853601623
30922,258878.32710617397
30923,1018642.1887600309
30924,4458040.800491375
30925,23903424.49543251
30926,1010391.8960478624
30927,14701475.620089466
30928,791895.0402626861
30929,4458040.800491375
30930,5017936.2529755095
30931,4339767.372699318
30932,3354658.00224318
30933,781659.2282610637
30934,5453503475.708174
30935,8868458.14854542
30936,8913216.597488614
30937,9214839.274317967
30938,2278588.771932455
30939,6034135.745016944
30940,8315303.722530837
30941,776802.456866298
30942,1074942.9642076131
30943,10291037.19934245
30944,4241336.453373388
30945,7135750.096586744
30946,466144450.4231369
30947,4354263.302160803
30948,3119591.2339222804
30949,4357044.708823019
30950,3369282.7416590317
30951,6405257.324163025
30952,7554884.088585865
30953,15782672.903049678
30954,4120888.9837465044
30955,7847496.705637615
30956,29261031.921620186
30957,4142667.4370872444
30958,7985688.25719892
30959,1289531.7411048762
30960,68318557.14039811
30961,6046675.791364164
30962,35916006.08012284
30963,1104822.656873035
30964,8999749.154146742
30965,4830720.019751155
30966,2199375.9676990444
30967,14519528.333641808
30968,3876837.2551020673
30969,4445851.594434459
30970,5231304.185799164
30971,332138959.5385103
30972,4445851.594434459
30973,15386628.630351137
30974,5746038.010101985
30975,218892087.46418506
30976,4522147.381430747
30977,4409640.040494676
30978,9000591.27169514
30979,994282.6887098624
30980,56969.115925197395
30981,3862198.792877145
30982,4778445.902876668
30983,4659870.675407362
30984,6462279.036037693
30985,3185790.3237233534
30986,10559590.382354995
30987,26316072.662350684
30988,4090211.0324325683
30989,13010972.923585383
30990,1750034.5657721616
30991,61768012.01758347
30992,100994260255095.31
30993,3032287.2039644187
30994,17714413.354056496
30995,567130.5389676183
30996,6442929.244530474
30997,6306936.476695477
30998,10071620.923896829
30999,1774083.869768885
31000,12804347.423898995
31001,6419912.371017308
31002,318837.8224019868
31003,481153.09522892133
31004,113533060.34385376
31005,27848.6624092735
31006,5407881.009320591
31007,3481292.392588859
31008,4173870.5022509336
31009,18625273.840035256
31010,3548523.319545191
31011,5389485.994291152
31012,6893386.466388304
31013,1727879.2043291675
31014,515960.71583266434
31015,1103634.4644237661
31016,5389485.994291152
31017,9734142.935600653
31018,2226267.582850792
31019,2591674.3617110876
31020,4530756.819994875
31021,12344173.413102632
31022,1004585.7906507631
31023,10161297.19940841
31024,18842345.180448916
31025,5153351.025307908
31026,4766772.789262229
31027,3626578.4728438053
31028,193753.688941258
31029,19801192.62462656
31030,6568514.553637953
31031,5481124.074582265
31032,45067712.14703941
31033,6522668.761310748
31034,321424676.80984527
31035,8458292.922983801
31036,211955.11274642465
31037,2295530.4693881487
31038,2514723.566154027
31039,16328652.291676555
31040,4615200.527456704
31041,2549980.4539375543
31042,3947140.7095706887
31043,10892610.690290526
31044,366423.35805622773
31045,29015977.81627931
31046,30966012.80822086
31047,1354713.837550638
31048,9240595.931486662
31049,8227305.672657076
31050,4081917.9621539633
31051,6618578.720110991
31052,4659870.675407362
31053,46876935.51427974
31054,6256999.880904327
31055,4613736.229353395
31056,12909343.534660751
31057,4458040.800491375
31058,13714809.361514073
31059,317280.6894219652
31060,7414259.514291972
31061,6419912.371017308
31062,6416671.746015459
31063,1054080.2337174101
31064,5839092.301912887
31065,4091574.8259319146
31066,4964774.932210726
31067,7026610.623972655
31068,3357439.6800404117
31069,2730893.2716017603
31070,1244445.3108305559
31071,992261.5075151725
31072,33526421.206784703
31073,84816751227252.81
31074,29391292.663566217
31075,3577956.217527465
31076,44630124.14105514
31077,6462279.036037693
31078,5107705.999861112
31079,712038.1456729105
31080,8107766.12287858
31081,101416979642721.75
31082,953875.0758811169
31083,4241336.453373388
31084,9734142.935600653
31085,35536805.8106137
31086,3588368.3320553508
31087,3352933.5732817883
31088,1219068.6010575306
31089,13503575.241634553
31090,6774773.185509989
31091,3640540.0863264604
31092,7382565.195475821
31093,4502481.506694547
31094,5457124.69438718
31095,22186901.22667159
31096,37242896.99793619
31097,45941180.0716002
31098,29911996.047337703
31099,18815174.042976197
31100,21907246.221282
31101,7489742.467558415
31102,124624848.08498098
31103,22326475.569884375
31104,3563046.9692660496
31105,8552666.517645054
31106,2597231.6022630516
31107,30689022.755351186
31108,5447869.920783551
31109,1279401.4969525188
31110,9715395.785954108
31111,1524036.4386050743
31112,10793830.803374767
31113,3415721.632681353
31114,23333482.894957248
31115,1359960.973736116
31116,4976789.575606999
31117,243485.3886347996
31118,4677370.741522497
31119,3752918.7164805573
31120,2612513.0076424247
31121,4605325.482267358
31122,13040282.19204641
31123,5264430.306897096
31124,32050326.852448363
31125,956106.1080741117
31126,109434536.14742972
31127,5663823.381138351
31128,6694252.7660526885
31129,5735981.446241822
31130,15216525.82561124
31131,66673708.2998507
31132,1741201.8142048623
31133,21491740.007092908
31134,3192648.8635443836
31135,2821280.541144757
31136,4903140.641144357
31137,10118003.510449685
31138,1786314.1228874684
31139,1108971.7998187505
31140,1301291.684306788
31141,731254.0554273669
31142,9734142.935600653
31143,4209478.700384655
31144,858380.1256327238
31145,8576587.175453946
31146,80162507.40282734
31147,6029778.663509631
31148,5336533.735619492
31149,84816751227252.81
31150,8885330.37775875
31151,61409968.60562362
31152,8004688.770932104
31153,641449.4401885227
31154,351353.52433600643
31155,2522144.9785884
31156,6416692.989343675
31157,3909488.6041765437
31158,33556982.05754467
31159,6290595.530080442
31160,127595356.05276237
31161,4445851.594434459
31162,2674748.612365799
31163,1837579.8780494672
31164,3183732.7743602833
31165,5236909.837546324
31166,6442929.244530474
31167,776301.9956126073
31168,28947897.71097322
31169,3181134.4413682064
31170,5246119.256661747
31171,887270299.0911685
31172,1148366.271370773
31173,12703532.776294738
31174,649275.3071572811
31175,4326559.5203237515
31176,1248159.5056456295
31177,8885330.37775875
31178,2552712.9087855956
31179,939953.0694549523
31180,3357439.6800404117
31181,495384032.09891653
31182,28518500.357199922
31183,5670381.63755332
31184,3350389.33003717
31185,113959431.84655587
31186,10725748.021632161
31187,3415721.632681353
31188,5264430.306897096
31189,16633587.49381547
31190,656640.6526214223
31191,20143382.479541637
31192,3522961.6399640064
31193,2116134.929336379
31194,80050799.32952693
31195,6936541.344819289
31196,10631596.72782022
31197,4139676.7663361146
31198,2882750.451507146
31199,8107766.12287858
31200,8278496.860710248
31201,8840754.28108085
31202,3754707.9332072823
31203,6419912.371017308
31204,3424661.48703101
31205,2699391.1994933793
31206,638366.8893492483
31207,3979381.1681853556
31208,1742209.5351566868
31209,4113716.4681917224
31210,2107314.599006928
31211,9123659.236227535
31212,2026526.9522649196
31213,3770712.1947354143
31214,8315303.722530837
31215,1248159.5056456295
31216,6442929.244530474
31217,7550485.45345052
31218,2378520.3555634557
31219,622026.7286020061
31220,29580766.66001947
31221,1043280.0706541034
31222,5650380.482786405
31223,10036914.824811932
31224,6555882.002653549
31225,618664276.0092285
31226,6277135.678371716
31227,9873789.309006
31228,8319792.027757648
31229,3930267.5564428237
31230,4703273.043190976
31231,113533060.34385376
31232,19018262.684758626
31233,7975140.03171141
31234,1281642.1533142254
31235,1355017.8844476205
31236,62661194.63358104
31237,4709385.915410535
31238,8079161.812028796
31239,11197035922.697824
31240,7535575.390285887
31241,8079161.812028796
31242,5362083.396103369
31243,5577343.199934911
31244,7550485.45345052
31245,13693605.966874624
31246,11141818.493201
31247,9205944.211662771
31248,7416780.131201091
31249,10142813.608823845
31250,5663823.381138351
31251,7398395.382820318
31252,6378790.838644708
31253,7733973.681377064
31254,13223109.351252861
31255,14799106.107267637
31256,5772070.203262399
31257,641449.4401885227
31258,12024804.187561642
31259,588224.6606766057
31260,3077571.427105074
31261,1015677.8682523195
31262,6462279.036037693
31263,3738075.4531457764
31264,1066878.530189253
31265,3841360.747584964
31266,9614590.841910511
31267,1072951.5901061306
31268,5389485.994291152
31269,13092079.321282236
31270,113533060.34385376
31271,3546125.9781697975
31272,1699083.327164585
31273,93804.04406357097
31274,23477677.562220838
31275,6856973.928754954
31276,25914327.976331774
31277,10349918.4020263
31278,5161980.817572364
31279,31098953.954941526
31280,29307131.971287157
31281,7398395.382820318
31282,12344173.413102632
31283,6378790.838644708
31284,116309.20051698214
31285,8507594.465161242
31286,1552280.092787244
31287,10559590.382354995
31288,2558889.331720475
31289,305612731.62857956
31290,2107314.599006928
31291,5276399.807685787
31292,3554708.006262605
31293,7550485.45345052
31294,1104822.656873035
31295,23325021.211895335
31296,9821057.200912701
31297,1599289.557103748
31298,3527249.3497963566
31299,10074608.290079199
31300,131450576.30200982
31301,7709709.018162868
31302,10016712.675900245
31303,388291.6117366933
31304,5254074.494229954
31305,5112198.829724928
31306,3138612.849222618
31307,5336533.735619492
31308,12582955.76857273
31309,286695.08060561906
31310,8340123.311798006
31311,1681028.104987894
31312,22413865.740523912
31313,9186265.529995348
31314,8129503.458687603
31315,10468382.312391534
31316,9715997.315608531
31317,21106317.948307823
31318,12441978.924331943
31319,8315303.722530837
31320,180575.53743360954
31321,1808537.9243677696
31322,6977953.600546036
31323,8080521.813699828
31324,7119418.962859905
31325,56536448.32480686
31326,106256805.83019897
31327,46027335.635821
31328,5841656.262737402
31329,6992474.741006723
31330,19526732.128886756
31331,5849259.085024393
31332,2462884.609724343
31333,4588788.5716737965
31334,5389485.994291152
31335,14472080.58269376
31336,600164.1750829024
31337,20286535.347139116
31338,9539224.227598876
31339,1611206.301297525
31340,36659680.61646138
31341,10138469.417039441
31342,62011781.37114984
31343,1025682.702284336
31344,529572.1861562678
31345,4222569.791468203
31346,523065.9952133485
31347,308052.5610122825
31348,7309152.569485917
31349,8038662.574818874
31350,3412065.4028068255
31351,15726140.287568474
31352,18338368.748146906
31353,4481065.74190801
31354,11345416.468319843
31355,4307080.17427429
31356,4922419.028678703
31357,6090755.672549656
31358,101102481577380.94
31359,5397042.963117358
31360,3142319.919885724
31361,1168416.7439142345
31362,10299347.332958153
31363,1197149.6519008044
31364,8819962.863372335
31365,1052951.933452123
31366,1774817.8839201068
31367,12707067.791500894
31368,5290359.444995693
31369,6300933.356082251
31370,11687861.888549061
31371,20756991.598220084
31372,119468605.98443337
31373,10117060.808888985
31374,6416671.746015459
31375,3296513.6325709387
31376,8110371.531124212
31377,106386534.11229435
31378,160361503.03109226
31379,4667940.21707129
31380,44893770.21951956
31381,1571640.7457196668
31382,3581561.118151745
31383,39745576.09333423
31384,47696613.06380673
31385,11203124.987226345
31386,6261047.383465254
31387,5763061.306389612
31388,4414478.880769488
31389,4790774.854171977
31390,28808679.911438745
31391,639117.945448496
31392,9029782.41035282
31393,10390335.73891389
31394,4690649.627086204
31395,1070414.0351066766
31396,3604116.7570124106
31397,24890004.273128003
31398,3471105.7198825157
31399,28044417.563957892
31400,3892566.213985006
31401,1415805.576649994
31402,9780574.793686226
31403,5839092.301912887
31404,21561186.789992366
31405,3951370.3042816883
31406,4975562.827044459
31407,1027771.9605835591
31408,6378790.838644708
31409,479414.1274274834
31410,8256487.8387144925
31411,4070182.713140757
31412,2414697.3505942645
31413,11159658.807392009
31414,335173.24592535535
31415,8179568.806824377
31416,316187.7266511761
31417,131555796.04743156
31418,11224703.693470743
31419,904946.7991042759
31420,5481124.074582265
31421,2532175.723468363
31422,27986169.675962072
31423,7550485.45345052
31424,30172184547.670258
31425,2551957.6344977454
31426,34034466.5672928
31427,54791363.61954087
31428,2562999.903848851
31429,816875.2535442942
31430,1248159.5056456295
31431,1359960.973736116
31432,6144642.998228837
31433,10662188.071162328
31434,1108971.7998187505
31435,3385572.7385652824
31436,9998291.527629633
31437,12909343.534660751
31438,517481.87655605626
31439,10698236.117288359
31440,32669891.110923976
31441,19357973.33361377
31442,3944220.8134643333
31443,1258673.3260016325
31444,8095788.176235134
31445,592684.8806970809
31446,3426730.312778696
31447,75155540.8636244
31448,2712099.2226418396
31449,10832322.670022259
31450,3524642.046991816
31451,5049019.85845033
31452,23590874.02459518
31453,3615284.81939026
31454,834484.4877423934
31455,50415623.15651983
31456,5839092.301912887
31457,2509498.8192787
31458,21617143.72315062
31459,8733134.193149926
31460,5839092.301912887
31461,2285199.6313754586
31462,3424661.48703101
31463,7001467.124458093
31464,1063299.1095585425
31465,4963021.167394357
31466,6174113.1818903545
31467,994282.6887098624
31468,86462165.18644862
31469,5789277.348873853
31470,1583725.954057542
31471,8165776.891325316
31472,101416979642721.75
31473,99683008.47453535
31474,122887366512032.12
31475,6729388.067998572
31476,1439915.4671039614
31477,36208316.305442974
31478,2083273.3426596501
31479,5351274.066018826
31480,33887602.42792204
31481,10194390.39890646
31482,12208492.80028776
31483,3894664.47039587
31484,4914397.003062908
31485,30831.242799756303
31486,3010218.0044753933
31487,24478606.834330793
31488,6422741.3754859995
31489,1043401.5421471902
31490,3955604.431253566
31491,218774898.55949646
31492,4508777.175845839
31493,6719429.883390937
31494,1283056.2763217788
31495,3614211.7122994224
31496,11999546.975887422
31497,3530746.733029449
31498,5033447.504417398
31499,4724037.676481699
31500,43896779.66966423
31501,155157664.63418362
31502,11168075.859050859
31503,7845337.945813037
31504,242574.25106019832
31505,4670937.250256559
31506,12646573.305464799
31507,2742353.8347671023
31508,5323610.565409425
31509,1618450.9883206731
31510,3910917.8296203627
31511,5839092.301912887
31512,3862198.792877145
31513,139552990.6421861
31514,1050805.1668903776
31515,91126539540411
31516,3346988.7687823004
31517,18190165.782729045
31518,12513152.954733966
31519,10904282.767011693
31520,665528443966.7251
31521,530380.4840826947
31522,2549980.4539375543
31523,110365552.0413011
31524,73318923.55225055
31525,11549066.300910683
31526,6462279.036037693
31527,8387595.871401759
31528,2098532.0127387536
31529,8412833.449604498
31530,13803891.61505029
31531,2891011.546042021
31532,6462279.036037693
31533,6584626.370715663
31534,41225764.3393811
31535,47285722.672063366
31536,23954189.434671726
31537,4885654.138767681
31538,6737853.901365582
31539,3523473.739326048
31540,9715395.785954108
31541,101645330160025.66
31542,4758804.861304555
31543,1052951.933452123
31544,5839092.301912887
31545,7573917.266444629
31546,12895525.216915246
31547,5890181.674879478
31548,21066406.17954521
31549,5663823.381138351
31550,4883839.109605825
31551,2645270.37117054
31552,6974082.263854407
31553,4029339.491429354
31554,4840075.723515259
31555,2879989.503594801
31556,24890004.273128003
31557,290049871.3188063
31558,10559590.382354995
31559,101645330160025.66
31560,24890004.273128003
31561,5927087.235067569
31562,221130600.6350388
31563,105615227.28987949
31564,209321950.3148232
31565,9651098.200486422
31566,1664071.9472164686
31567,1197241.9775317805
31568,4415631.902661208
31569,8837170.105466565
31570,4910513.458475561
31571,118888.4780782815
31572,4152542.6912277886
31573,8181804.378327458
31574,50965264.47051962
31575,6442929.244530474
31576,13300596.876847375
31577,4239519.878696961
31578,14137305.273243066
31579,1359960.973736116
31580,7956093.089491415
31581,9246089.836787231
31582,12423308.466943355
31583,2332205.849543252
31584,1210039.9849123736
31585,8315303.722530837
31586,13955164.93805394
31587,31253221.34174679
31588,10280344.09803667
31589,3469179.366004735
31590,15077652.3434491
31591,4113933.5608406058
31592,1869452.811985541
31593,126268684.1143465
31594,11960879.66971554
31595,25072311.54209354
31596,3592057.285692875
31597,2329872.4634984727
31598,13544074.737683691
31599,12924820.046216825
31600,899930.7661606717
31601,763393.1887533171
31602,4503976.635579485
31603,655873799411.2864
31604,26499511.816738494
31605,5839092.301912887
31606,6661246.069791978
31607,1994923.2809036917
31608,4503976.635579485
31609,4909026.950805002
31610,42110921.74948739
31611,4622620.704799843
31612,191100.35817188764
31613,6300933.356082251
31614,6045328.934879055
31615,9998291.527629633
31616,15102660.34477316
31617,2446865.0721194986
31618,15904599.340177435
31619,2239861.6070027933
31620,4901376.776470483
31621,4116577.7425424764
31622,47829074.77815204
31623,5982181.300932317
31624,4917116.806541617
31625,15809209.949764363
31626,5437520.9969686745
31627,6304790.990596084
31628,1369571.7955032908
31629,5467564.724476813
31630,3588368.3320553508
31631,6893386.466388304
31632,12964186.199022183
31633,4555580.873611255
31634,16146377.849989206
31635,10419387.296476629
31636,66968046.31450283
31637,5357558.0123788435
31638,4530756.819994875
31639,1039916.6562738705
31640,25124398.206068244
31641,4677370.741522497
31642,104919224885056.11
31643,13026323.71588058
31644,16064275.990202151
31645,4702515.429091374
31646,24629203.05006947
31647,1761155.0079787099
31648,1429518.3224443293
31649,5611257.36053422
31650,38859817.43838666
31651,24875680.929163728
31652,1892357.1213686294
31653,20485737.792667445
31654,17475086.32530519
31655,4061185.9828339308
31656,117847491.95497382
31657,9706000.065017037
31658,4964774.932210726
31659,4254892.2179491455
31660,12335899.756498108
31661,46660669.93678448
31662,7398395.382820318
31663,4659870.675407362
31664,1441781.8430586786
31665,114767808.16603485
31666,207559989.12556148
31667,18947480.19999407
31668,16582427.728768561
31669,4301656.470267046
31670,4724459.658393182
31671,117292345.70917496
31672,2765811.3838389544
31673,37092534.95181825
31674,16837775.16763433
31675,1808537.9243677696
31676,10038933.937729517
31677,1174222.7687398277
31678,467625.44030805887
31679,2038255.9422665774
31680,89129.64603800594
31681,6419912.371017308
31682,115585191863236.95
31683,8315303.722530837
31684,4239519.878696961
31685,1052951.933452123
31686,15462415.00237558
31687,12674128.538628688
31688,10353538.611426037
31689,1104822.656873035
31690,23802870.811500743
31691,1074942.9642076131
31692,4704026.569502164
31693,7441780.3285022965
31694,6977953.600546036
31695,7398395.382820318
31696,992261.5075151725
31697,4239519.878696961
31698,994282.6887098624
31699,2867810.4726598826
31700,35205769.70481432
31701,6180024.138368859
31702,10556124.862180801
31703,6378480.294008441
31704,8157934.346142915
31705,285132.3039866091
31706,293868.12576173106
31707,35727613.24070602
31708,7000909.213545466
31709,4417981.7123772
31710,3571171.181649074
31711,845823.980434043
31712,96817938.49678464
31713,5663823.381138351
31714,128262547.47009934
31715,4209478.700384655
31716,8604187.690974714
31717,5658271.575568845
31718,4111336.7000326538
31719,4879869.275931205
31720,4260992.936679259
31721,1408199.9801887255
31722,13026323.71588058
31723,6765041.93177437
31724,1368976.4223728296
31725,5839092.301912887
