id,price_doc
30692,5636193.430623647
30693,9056828.230069961
30694,4637652.90409563
30695,5502563.46863973
30696,5362182.285763096
30697,6726955.376393909
30698,6748052.832974445
30699,4902872.148175185
30700,5249459.446653069
30701,7152891.329447555
30702,5780838.74090198
30703,5247731.506281835
30704,7260890.085554735
30705,6250109.3275850145
30706,16898891.705820348
30707,8669227.139270501
30708,10420191.756216787
30709,4897620.11029142
30710,6716428.446919236
30711,6458430.605790563
30712,5546880.126181896
30713,4403359.951617536
30714,5520263.079466706
30715,6520409.158107169
30716,7493524.7375503
30717,5344776.295642016
30718,10216243.286465155
30719,14173157.121339645
30720,6172727.370158223
30721,3220870.2128266413
30722,10502458.752276478
30723,8649583.565942978
30724,9072674.871264204
30725,5955543.813029184
30726,10155600.146071961
30727,6927385.213167422
30728,9589070.718268733
30729,8306486.675066732
30730,5232185.914949858
30731,7862310.863767057
30732,4946566.717631733
30733,10015272.21315506
30734,5139896.691281973
30735,7103000.902075158
30736,8054825.41814889
30737,5284050.675331507
30738,5094150.761540401
30739,8306486.675066732
30740,7543218.1437125895
30741,9985436.94547409
30742,5249459.446653069
30743,5275396.60069566
30744,8090344.737000195
30745,7249527.830944273
30746,7103000.902075158
30747,7916233.577762283
30748,16835504.90962396
30749,4779800.242563703
30750,7285987.5056867
30751,5909216.994700687
30752,6493910.14712006
30753,7953113.410052348
30754,5024892.602648389
30755,9464834.296590317
30756,12983521.320562983
30757,5484899.100847594
30758,6601643.299736453
30759,5529126.322416032
30760,9464834.296590317
30761,6929542.929365704
30762,9399778.51041898
30763,7260890.085554735
30764,8649583.565942978
30765,4850264.05884732
30766,6532679.941279855
30767,7423149.830206375
30768,4610810.738012884
30769,6622372.258057802
30770,8649583.565942978
30771,4637652.90409563
30772,7260890.085554735
30773,11635977.078510605
30774,6468545.120449979
30775,7929847.019007407
30776,5180424.209388639
30777,8649583.565942978
30778,7341245.433270506
30779,5853972.697474736
30780,6077405.092995445
30781,5142484.107487288
30782,6705916.386204027
30783,7027240.470926563
30784,5076864.250621289
30785,4964009.303474228
30786,5310042.130345725
30787,7782984.251342005
30788,7137325.017717963
30789,6726955.376393909
30790,5546880.126181896
30791,7592358.282043006
30792,5195946.144957929
30793,8390546.906687876
30794,9399778.51041898
30795,7181915.711661968
30796,13643501.353741985
30797,10277150.893347828
30798,5154557.161333774
30799,8552533.789193988
30800,11827742.099938741
30801,7862310.863767057
30802,11977250.169513866
30803,4326224.521498325
30804,4703608.66820376
30805,8199060.500097009
30806,5139896.691281973
30807,5983477.120061848
30808,6632760.640371744
30809,6715376.567592871
30810,9779157.956976129
30811,5636193.430623647
30812,5284050.675331507
30813,4815079.580838177
30814,5386599.8094562115
30815,5214923.918626451
30816,8083212.421705969
30817,4929104.169421417
30818,6428194.6525090225
30819,7531035.92074583
30820,5744479.419384309
30821,16074863.355267324
30822,5872347.590898198
30823,5502563.46863973
30824,5120054.058926825
30825,6711170.542206587
30826,7411347.586259422
30827,7387847.082119599
30828,5301373.149263192
30829,5872347.590898198
30830,7672411.461278741
30831,4788629.201164986
30832,5405827.923609304
30833,5310042.130345725
30834,5600362.153329363
30835,7060079.234198125
30836,9092097.960447786
30837,5936979.7381606335
30838,4538961.703544166
30839,4779800.242563703
30840,10523080.408510668
30841,6854350.651472453
30842,5511408.824394308
30843,4691159.1772817755
30844,12983521.320562983
30845,7902673.5664088
30846,5310042.130345725
30847,5853972.697474736
30848,10502458.752276478
30849,5529126.322416032
30850,5476079.911691822
30851,6216125.585125656
30852,10523080.408510668
30853,4628711.922910438
30854,5258101.285079335
30855,6123927.6890834635
30856,6378158.168906545
30857,4188035.6830927404
30858,5379617.233546693
30859,8199060.500097009
30860,5154557.161333774
30861,6048146.570707184
30862,5564670.909738014
30863,6201623.033080787
30864,5872347.590898198
30865,7152891.329447555
30866,11529716.517989485
30867,4691159.1772817755
30868,6570671.293266337
30869,4972722.967485534
30870,6328562.853222569
30871,6601643.299736453
30872,5936052.720997383
30873,4959650.5477405945
30874,5240821.08951754
30875,5171801.90214303
30876,5310042.130345725
30877,7049116.71195722
30878,7103000.902075158
30879,11296763.963420574
30880,7862310.863767057
30881,4929104.169421417
30882,8184376.704366227
30883,3339150.3192432616
30884,7103000.902075158
30885,5249459.446653069
30886,12683993.715201281
30887,5927714.565789281
30888,5310042.130345725
30889,5344776.295642016
30890,7148439.507503262
30891,6532679.941279855
30892,6532679.941279855
30893,5310042.130345725
30894,5780838.74090198
30895,5539774.20264399
30896,5197671.039618298
30897,7283700.122781325
30898,5675761.372202325
30899,5006655.726983465
30900,4308965.261651214
30901,5511408.824394308
30902,4929104.169421417
30903,5111422.739282511
30904,6716428.446919236
30905,7133994.791446031
30906,6716428.446919236
30907,8715362.098532384
30908,5529126.322416032
30909,11763756.588342646
30910,10195998.254734369
30911,5699216.863922753
30912,5292709.42614967
30913,9307845.253547452
30914,5102788.410915654
30915,5964843.098115079
30916,7224628.017949497
30917,5753556.653915019
30918,5180424.209388639
30919,9464834.296590317
30920,5458467.083975533
30921,5872347.590898198
30922,5663154.40774018
30923,4530855.455360242
30924,7387847.082119599
30925,12319739.953577202
30926,5344776.295642016
30927,7005426.11188114
30928,4823884.428574058
30929,7387847.082119599
30930,9740402.963312626
30931,7115158.417925314
30932,4493871.368228136
30933,4955290.524188751
30934,11402506.945332222
30935,5650563.4637675295
30936,5139896.691281973
30937,11212346.970914317
30938,1774213.5266541317
30939,19772426.466723196
30940,5343906.715654948
30941,5909216.994700687
30942,4703608.66820376
30943,9388684.070385844
30944,6715376.567592871
30945,5249459.446653069
30946,12298315.185810694
30947,5397957.235772381
30948,6832987.495445599
30949,6468545.120449979
30950,6002159.68633757
30951,14638191.52314161
30952,10502458.752276478
30953,6529609.880196163
30954,6438255.402252279
30955,5024892.602648389
30956,5582498.555315282
30957,5050901.769533303
30958,25371593.464070663
30959,7680010.908867258
30960,6822325.293911535
30961,5484899.100847594
30962,7929847.019007407
30963,4929104.169421417
30964,3639399.82014699
30965,7543218.1437125895
30966,8288375.308314362
30967,9549321.655356796
30968,5180424.209388639
30969,4539862.119009966
30970,7862310.863767057
30971,10876349.4958874
30972,4539862.119009966
30973,7455194.704333045
30974,5249459.446653069
30975,6468545.120449979
30976,7862310.863767057
30977,5501679.419117225
30978,7434987.533749606
30979,4326224.521498325
30980,27623937.622248925
30981,8649583.565942978
30982,7951740.469857835
30983,4929104.169421417
30984,7133994.791446031
30985,5120054.058926825
30986,7592358.282043006
30987,7822417.341704784
30988,5609307.139496747
30989,7159575.657501236
30990,9549321.655356796
30991,8054825.41814889
30992,6408126.704913307
30993,6811675.828116318
30994,4628711.922910438
30995,5817334.89662719
30996,7103000.902075158
30997,11699832.999676783
30998,5573580.179471354
30999,9326137.147767598
31000,7543218.1437125895
31001,7862310.863767057
31002,6143973.595711463
31003,7531035.92074583
31004,4929104.169421417
31005,5232185.914949858
31006,5249459.446653069
31007,5171801.90214303
31008,6711170.542206587
31009,5197671.039618298
31010,5799069.448936356
31011,5469030.717076642
31012,7862310.863767057
31013,10595415.173340466
31014,6684937.673805721
31015,5946256.090142485
31016,5469030.717076642
31017,6737496.922466243
31018,5520263.079466706
31019,5817334.89662719
31020,5728161.239981525
31021,9951730.014588853
31022,12598307.204369545
31023,7171851.267595693
31024,4520941.751493042
31025,9896466.442451496
31026,5708252.955839801
31027,6211287.302445861
31028,5240821.08951754
31029,8504746.04679975
31030,5161455.242749139
31031,7567705.073166255
31032,7272280.697328589
31033,11635977.078510605
31034,5180424.209388639
31035,7493524.7375503
31036,5059560.708238345
31037,20427423.360752523
31038,5520263.079466706
31039,6010583.086492869
31040,6529609.880196163
31041,5636193.430623647
31042,5180424.209388639
31043,5511408.824394308
31044,5344776.295642016
31045,5397083.1128820265
31046,14067357.110895153
31047,7957235.49034504
31048,5762642.241419486
31049,5681169.265153964
31050,11296763.963420574
31051,6468545.120449979
31052,4929104.169421417
31053,15552978.733250406
31054,7555441.046116252
31055,6498996.68117568
31056,10805341.19218858
31057,7387847.082119599
31058,9199096.612745645
31059,5154557.161333774
31060,7642178.475218796
31061,7862310.863767057
31062,6529609.880196163
31063,4539862.119009966
31064,5379617.233546693
31065,8040716.785906639
31066,5379617.233546693
31067,7796077.995519355
31068,5546880.126181896
31069,6230665.153865045
31070,5936052.720997383
31071,4308965.261651214
31072,6716428.446919236
31073,4929104.169421417
31074,5502563.46863973
31075,9511655.110408843
31076,5699216.863922753
31077,7133994.791446031
31078,5546880.126181896
31079,6691224.890213232
31080,5139896.691281973
31081,6447325.373135472
31082,9935907.814600406
31083,6715376.567592871
31084,6737496.922466243
31085,10089228.878402613
31086,5247731.506281835
31087,5275396.60069566
31088,4583912.114853619
31089,4815079.580838177
31090,16201636.947660092
31091,4516433.344733775
31092,7592358.282043006
31093,8649583.565942978
31094,5890761.84652192
31095,4735561.240737597
31096,19793555.39878866
31097,9381297.222897455
31098,7126231.516346985
31099,8273345.600484174
31100,5145933.790947534
31101,5189047.099076631
31102,5762642.241419486
31103,9975511.293372676
31104,4708940.097791764
31105,6622372.258057802
31106,5835635.635896757
31107,9740402.963312626
31108,5744479.419384309
31109,6726955.376393909
31110,6718532.651382593
31111,11913142.51107287
31112,5050901.769533303
31113,5189047.099076631
31114,4744421.822167148
31115,6726955.376393909
31116,5681169.265153964
31117,5853972.697474736
31118,4959650.5477405945
31119,4530855.455360242
31120,4981431.428220038
31121,6509183.270444322
31122,7718261.818595658
31123,5936052.720997383
31124,5735410.471439288
31125,6811675.828116318
31126,11614707.801565915
31127,6529609.880196163
31128,5163179.708928507
31129,6726955.376393909
31130,9396078.475213232
31131,7482704.9190591825
31132,6408126.704913307
31133,6769206.738651271
31134,5762642.241419486
31135,7971011.170023776
31136,7148439.507503262
31137,5744479.419384309
31138,5189047.099076631
31139,4959650.5477405945
31140,7376147.624409343
31141,5964843.098115079
31142,6737496.922466243
31143,5738130.289681387
31144,4929104.169421417
31145,5258101.285079335
31146,5223553.624227126
31147,10297508.242845071
31148,8649583.565942978
31149,4929104.169421417
31150,10502458.752276478
31151,5223553.624227126
31152,11635977.078510605
31153,6726955.376393909
31154,9455505.313369691
31155,5362182.285763096
31156,7470719.389543908
31157,6100148.571162369
31158,7916233.577762283
31159,7617181.357590578
31160,5310042.130345725
31161,4539862.119009966
31162,6240378.907533778
31163,5007524.710736411
31164,7769940.694600915
31165,7875712.534204302
31166,7103000.902075158
31167,5467269.267617439
31168,9217101.081480647
31169,5301373.149263192
31170,5344776.295642016
31171,8395181.266637174
31172,6726955.376393909
31173,7446861.29564781
31174,7016325.695614491
31175,11317892.994880935
31176,5936052.720997383
31177,10502458.752276478
31178,5645172.245202914
31179,4167110.733206265
31180,5546880.126181896
31181,6753336.096091437
31182,5370895.998415178
31183,9916166.573597202
31184,4867822.044582628
31185,4959650.5477405945
31186,7796077.995519355
31187,5189047.099076631
31188,5936052.720997383
31189,5637090.941424056
31190,6368204.037415364
31191,11212346.970914317
31192,6799976.0488879625
31193,6379154.55193556
31194,14278907.321353
31195,6570671.293266337
31196,4717820.444516415
31197,11275644.801669555
31198,5808197.79713068
31199,5139896.691281973
31200,8534954.174413605
31201,4637652.90409563
31202,5206296.49942494
31203,7862310.863767057
31204,4869576.617195726
31205,9388684.070385844
31206,5284050.675331507
31207,5546880.126181896
31208,5292709.42614967
31209,5826480.813813954
31210,6340425.876242615
31211,7376147.624409343
31212,5990010.418005897
31213,8318606.694736548
31214,5343906.715654948
31215,5936052.720997383
31216,7103000.902075158
31217,7862310.863767057
31218,9138246.281477666
31219,6532679.941279855
31220,5555770.86411665
31221,4959650.5477405945
31222,6519387.735966529
31223,7044736.342255961
31224,6428194.6525090225
31225,9701825.158310872
31226,7592358.282043006
31227,6878983.350620667
31228,11381338.871276282
31229,5145933.790947534
31230,8026664.36380432
31231,4929104.169421417
31232,5343906.715654948
31233,5006655.726983465
31234,5353475.812526643
31235,6691224.890213232
31236,5266746.903519234
31237,9935907.814600406
31238,5111422.739282511
31239,10277150.893347828
31240,5744479.419384309
31241,5111422.739282511
31242,7862310.863767057
31243,4929104.169421417
31244,7862310.863767057
31245,6398119.446196458
31246,6779804.229496303
31247,6726955.376393909
31248,5771736.248285783
31249,7152891.329447555
31250,6529609.880196163
31251,7617181.357590578
31252,7782984.251342005
31253,6684937.673805721
31254,7889166.660153845
31255,10115331.019654606
31256,5414580.73517353
31257,6726955.376393909
31258,6801039.0263906205
31259,7181915.711661968
31260,6601643.299736453
31261,16898891.705820348
31262,7133994.791446031
31263,7782984.251342005
31264,4914245.075259047
31265,5690188.9689640775
31266,6580978.867841123
31267,4960522.400664789
31268,5469030.717076642
31269,6726955.376393909
31270,4929104.169421417
31271,5735410.471439288
31272,7692713.916577144
31273,5899984.213394748
31274,4911621.33640338
31275,4929104.169421417
31276,5789949.785656147
31277,4619764.507334336
31278,9474175.026137069
31279,14152001.35626294
31280,6591302.935846539
31281,7617181.357590578
31282,9951730.014588853
31283,7782984.251342005
31284,5681169.265153964
31285,6894011.919897456
31286,7423149.830206375
31287,7592358.282043006
31288,5636193.430623647
31289,9682603.300601054
31290,6340425.876242615
31291,6011519.651834659
31292,5171801.90214303
31293,7862310.863767057
31294,4929104.169421417
31295,16309394.501193952
31296,6825522.610911358
31297,5950898.518266832
31298,5449673.291758002
31299,7083156.602887767
31300,6519387.735966529
31301,9558767.266753934
31302,6519387.735966529
31303,6769206.738651271
31304,7617181.357590578
31305,10792826.769550396
31306,4493871.368228136
31307,8649583.565942978
31308,7104105.158571285
31309,7458771.714659681
31310,25794172.10537991
31311,5654159.242516888
31312,4655515.240711055
31313,10481858.444822825
31314,5161455.242749139
31315,7493524.7375503
31316,11410976.879842319
31317,10256820.522841234
31318,6811675.828116318
31319,5343906.715654948
31320,5645172.245202914
31321,11489396.485025018
31322,12983521.320562983
31323,7376147.624409343
31324,6664020.227026123
31325,4788629.201164986
31326,4547963.324821491
31327,6748052.832974445
31328,12812451.17321699
31329,6691224.890213232
31330,8600814.352398574
31331,10502458.752276478
31332,4744421.822167148
31333,4726694.136842856
31334,5469030.717076642
31335,5009262.511495675
31336,7238193.437504009
31337,5344776.295642016
31338,5258101.285079335
31339,4753275.947098022
31340,5275396.60069566
31341,7148439.507503262
31342,5555770.86411665
31343,4308965.261651214
31344,4511923.591869724
31345,7093071.174403223
31346,4959650.5477405945
31347,7531035.92074583
31348,9587173.301445972
31349,9818088.222364083
31350,5180424.209388639
31351,4964009.303474228
31352,6611999.778598799
31353,5042237.63610474
31354,5799069.448936356
31355,18335659.086271774
31356,5310042.130345725
31357,5275396.60069566
31358,6418151.763540097
31359,7862310.863767057
31360,23364344.91785176
31361,4735561.240737597
31362,7314680.068291726
31363,6726955.376393909
31364,5397083.1128820265
31365,4530855.455360242
31366,6632760.640371744
31367,7272280.697328589
31368,5690188.9689640775
31369,5936052.720997383
31370,8364381.449184249
31371,10849180.963360298
31372,7862310.863767057
31373,5301373.149263192
31374,6529609.880196163
31375,5310042.130345725
31376,5142484.107487288
31377,8318606.694736548
31378,5890761.84652192
31379,22012093.265662182
31380,5042237.63610474
31381,6695419.420673391
31382,4646587.370244355
31383,7215605.579040415
31384,22265640.45044773
31385,12940781.011082757
31386,6348348.494614854
31387,10399682.711181391
31388,7573852.647561581
31389,5379617.233546693
31390,6779804.229496303
31391,6691224.890213232
31392,7604748.354288625
31393,7809222.251013451
31394,5171801.90214303
31395,5232185.914949858
31396,8900613.422294322
31397,5728161.239981525
31398,4112520.245813471
31399,10481858.444822825
31400,5068214.7645057235
31401,8952226.957996834
31402,7555441.046116252
31403,5379617.233546693
31404,4646587.370244355
31405,5189047.099076631
31406,7285987.5056867
31407,4326224.521498325
31408,7782984.251342005
31409,7114052.208535916
31410,10055185.90833431
31411,7104105.158571285
31412,9587173.301445972
31413,6726955.376393909
31414,6418151.763540097
31415,9606168.112563847
31416,5344776.295642016
31417,4664436.43485017
31418,7642178.475218796
31419,7060079.234198125
31420,7567705.073166255
31421,5189047.099076631
31422,5872347.590898198
31423,7862310.863767057
31424,28815609.390740994
31425,5189047.099076631
31426,4610810.738012884
31427,7555441.046116252
31428,6509183.270444322
31429,9307845.253547452
31430,5936052.720997383
31431,6726955.376393909
31432,6790415.076130017
31433,4902872.148175185
31434,4959650.5477405945
31435,9896466.442451496
31436,7005426.11188114
31437,10805341.19218858
31438,6438255.402252279
31439,21420483.167829245
31440,5927714.565789281
31441,5379617.233546693
31442,11360180.492432963
31443,7809222.251013451
31444,6134419.667363955
31445,6539849.505587094
31446,8886927.942136312
31447,5016211.478337381
31448,8068990.537694265
31449,5890761.84652192
31450,5762642.241419486
31451,7204350.727253697
31452,8866461.71189882
31453,4457709.820547034
31454,5449673.291758002
31455,6478677.617612508
31456,5379617.233546693
31457,7260890.085554735
31458,14809299.31940286
31459,5918460.3817340825
31460,5379617.233546693
31461,4902872.148175185
31462,4869576.617195726
31463,6703815.7802964635
31464,5068214.7645057235
31465,5310042.130345725
31466,26434378.74696341
31467,4326224.521498325
31468,7667354.398499587
31469,5310042.130345725
31470,6726955.376393909
31471,9721091.792420449
31472,6447325.373135472
31473,6790415.076130017
31474,8669227.139270501
31475,5540662.120761614
31476,16032605.491136396
31477,5853972.697474736
31478,4565949.430003469
31479,5744479.419384309
31480,6049088.356841664
31481,7159575.657501236
31482,7916233.577762283
31483,6983671.973408394
31484,8649583.565942978
31485,6086871.646665547
31486,4139815.654986537
31487,4628711.922910438
31488,9587173.301445972
31489,7352847.32762189
31490,5197671.039618298
31491,4998832.387848107
31492,7193121.002588112
31493,8040716.785906639
31494,5808197.79713068
31495,5476079.911691822
31496,6358267.498926511
31497,5771736.248285783
31498,7411347.586259422
31499,9682603.300601054
31500,7387847.082119599
31501,6259856.49982607
31502,6961976.9640239375
31503,4885357.898447884
31504,6378158.168906545
31505,9000814.207291784
31506,6940339.992243386
31507,5681169.265153964
31508,8866461.71189882
31509,4964009.303474228
31510,5600362.153329363
31511,5379617.233546693
31512,8649583.565942978
31513,20279520.83629429
31514,13494840.429545632
31515,5511408.824394308
31516,8698837.259356698
31517,5197671.039618298
31518,6611999.778598799
31519,5520263.079466706
31520,4691159.1772817755
31521,4867822.044582628
31522,5636193.430623647
31523,6622372.258057802
31524,6825522.610911358
31525,10939128.268829424
31526,7133994.791446031
31527,11678539.89032787
31528,4565949.430003469
31529,5102788.410915654
31530,7782984.251342005
31531,6758622.8557567205
31532,7133994.791446031
31533,11065005.650994798
31534,6458430.605790563
31535,6748052.832974445
31536,7580010.670072028
31537,5249459.446653069
31538,6544975.811984881
31539,5440887.825866941
31540,6718532.651382593
31541,6468545.120449979
31542,4955290.524188751
31543,4530855.455360242
31544,5379617.233546693
31545,7260890.085554735
31546,10784486.663398286
31547,5753556.653915019
31548,4770965.091329788
31549,6529609.880196163
31550,5266746.903519234
31551,5240821.08951754
31552,5964843.098115079
31553,5600362.153329363
31554,6498996.68117568
31555,5546880.126181896
31556,5728161.239981525
31557,5546880.126181896
31558,7592358.282043006
31559,6468545.120449979
31560,5728161.239981525
31561,10481858.444822825
31562,26216750.74668915
31563,4326224.521498325
31564,6886494.314442788
31565,6653584.722597617
31566,5717297.250525031
31567,9857191.842539191
31568,7170734.161093572
31569,5620948.511860185
31570,10135448.981894188
31571,4682258.4715634175
31572,4539862.119009966
31573,4876592.705015758
31574,9644294.861236814
31575,7103000.902075158
31576,11466068.902534032
31577,6711170.542206587
31578,5388346.237893789
31579,6726955.376393909
31580,6458430.605790563
31581,5808197.79713068
31582,6822325.293911535
31583,7629657.865019627
31584,5502563.46863973
31585,5343906.715654948
31586,10479799.612670094
31587,9511655.110408843
31588,7204350.727253697
31589,5314378.6810828075
31590,7555441.046116252
31591,7387847.082119599
31592,11489396.485025018
31593,7434987.533749606
31594,5888918.606045425
31595,5493726.92364386
31596,5600362.153329363
31597,5033567.995666805
31598,5610202.114936286
31599,9857191.842539191
31600,6580978.867841123
31601,13026240.68761564
31602,7329675.091690962
31603,6907990.96745778
31604,3812270.7449097424
31605,5379617.233546693
31606,6529609.880196163
31607,7531035.92074583
31608,7329675.091690962
31609,5258101.285079335
31610,7170734.161093572
31611,6544975.811984881
31612,5310042.130345725
31613,5936052.720997383
31614,13494840.429545632
31615,7005426.11188114
31616,6983671.973408394
31617,6201623.033080787
31618,8123338.0431127595
31619,7306627.24078542
31620,5275396.60069566
31621,5780838.74090198
31622,19138558.504759334
31623,6653584.722597617
31624,5936052.720997383
31625,9759758.431370242
31626,5223553.624227126
31627,5659555.361129917
31628,8441802.875310829
31629,8934971.189363925
31630,5247731.506281835
31631,7862310.863767057
31632,8969533.777412659
31633,4717820.444516415
31634,7434987.533749606
31635,10784486.663398286
31636,5024892.602648389
31637,6726955.376393909
31638,5728161.239981525
31639,4703608.66820376
31640,9436882.616158571
31641,4959650.5477405945
31642,6775563.6163425855
31643,7705464.020272267
31644,7629657.865019627
31645,6711170.542206587
31646,7692713.916577144
31647,4806268.8043357115
31648,9109807.625499547
31649,4762123.681496732
31650,5881549.702787851
31651,8520620.278960226
31652,6379154.55193556
31653,4841476.601612119
31654,5872347.590898198
31655,5717297.250525031
31656,16328410.54005287
31657,5899984.213394748
31658,5379617.233546693
31659,6539849.505587094
31660,4511923.591869724
31661,4998832.387848107
31662,7617181.357590578
31663,4929104.169421417
31664,6532679.941279855
31665,5017079.846168573
31666,4619764.507334336
31667,6163127.261186242
31668,6146842.731241981
31669,8441802.875310829
31670,7782984.251342005
31671,5753556.653915019
31672,6328562.853222569
31673,6684937.673805721
31674,6580978.867841123
31675,11489396.485025018
31676,6632760.640371744
31677,5936052.720997383
31678,7925757.3571700575
31679,6951151.291650948
31680,4876592.705015758
31681,7862310.863767057
31682,7822417.341704784
31683,5343906.715654948
31684,6711170.542206587
31685,4530855.455360242
31686,9818088.222364083
31687,6674471.243342727
31688,7371477.1329329545
31689,4929104.169421417
31690,5357828.161909403
31691,4703608.66820376
31692,6714324.83720626
31693,5467269.267617439
31694,12983521.320562983
31695,7617181.357590578
31696,4308965.261651214
31697,6711170.542206587
31698,4326224.521498325
31699,5154557.161333774
31700,4655515.240711055
31701,11614707.801565915
31702,6096352.313472481
31703,6726955.376393909
31704,5266746.903519234
31705,9587173.301445972
31706,5853972.697474736
31707,10189930.616597433
31708,6664020.227026123
31709,7126231.516346985
31710,9876808.00436494
31711,6058513.623479945
31712,7181915.711661968
31713,6529609.880196163
31714,5936052.720997383
31715,5738130.289681387
31716,5284050.675331507
31717,7953113.410052348
31718,5310042.130345725
31719,4955290.524188751
31720,7071058.776098315
31721,5810938.005072247
31722,7705464.020272267
31723,5699216.863922753
31724,5890761.84652192
31725,5379617.233546693
31726,8536549.577912264
31727,5362182.285763096
31728,5462867.122799819
31729,6468545.120449979
31730,5180424.209388639
31731,10183865.734235335
31732,7580010.670072028
31733,5154557.161333774
31734,5310042.130345725
31735,6687032.800994614
31736,6580978.867841123
31737,6726955.376393909
31738,6529609.880196163
31739,5336083.4520454155
